timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
201291729,-0.001107459,-0.00010038604,0.0050848993,5000,0,-0.09330475,0.1957702,-9.861923,5000,0,0,1,1
201296729,-0.0012254734,-0.0011802083,0.001537275,5000,0,-0.20706984,0.43040594,-9.864586,5000,0,0,1,1
201301729,-0.006335583,-0.0032038635,-0.00060938986,5000,0,-0.011632845,0.26052925,-9.727013,5000,0,0,1,1
201306731,-0.005734524,-0.00025781657,-0.00243441,5002,0,0.0105349,0.3072174,-9.9264,5002,0,0,1,1
201311730,-0.0010792344,-0.0054368894,0.0010087342,4999,0,-0.22836883,0.2900483,-9.866078,4999,0,0,1,1
201316729,-0.008260319,-0.0008368784,-0.0015745218,4999,0,0.1852332,0.5233815,-9.838109,4999,0,0,1,1
201321729,-0.011010721,0.0012509176,-0.00045376422,5000,0,-0.341575,0.013903723,-9.546656,5000,0,0,1,1
201326729,-0.008406296,0.0025399844,0.0029523324,5000,0,-0.08500781,0.49658433,-10.080192,5000,0,0,1,1
201331729,0.00040716492,0.0025177717,0.0012235788,5000,0,-0.05313864,0.43682107,-9.602851,5000,0,0,1,1
201336730,9.709877e-05,0.0017001253,-0.0007281233,5001,0,-0.1540244,0.21153541,-10.040376,5001,0,0,1,1
201341729,-0.003434173,-0.0024864222,-0.0016813026,4999,0,-0.24259298,0.20275204,-9.707322,4999,0,0,1,1
201346729,-0.0061129117,-0.00041102798,-0.0022675032,5000,0,0.16056573,0.39924645,-9.888929,5000,0,0,1,1
201351730,-0.0039309105,-0.0032597913,-0.0006083696,5001,0,-0.24812993,0.29746974,-9.6754055,5001,0,0,1,1
201356729,-0.006414215,-0.004510691,-0.001269876,4999,0,0.17093235,0.33080924,-9.934437,4999,0,0,1,1
201361729,-0.0054097376,-0.0008039927,0.0050620316,5000,0,-0.106980346,0.07514331,-9.598971,5000,0,0,1,1
201366729,-0.012680085,-0.0013659182,0.004364253,5000,0,-0.35634235,0.38745758,-9.965602,5000,0,0,1,1
201371729,-0.0040383963,0.002677037,0.0068025887,5000,0,-0.010950185,0.35598868,-9.836913,5000,0,0,1,1
201376729,0.004178281,0.001710716,0.0046024057,5000,0,-0.12327272,0.5532721,-9.748006,5000,0,0,1,1
201381729,-0.0043480983,-0.0023952124,-0.00065450737,5000,0,-0.14919764,0.08256,-9.8786335,5000,0,0,1,1
201386729,-0.007844679,-0.0022428676,0.00096951396,5000,0,0.022045705,0.41428372,-9.796317,5000,0,0,1,1
201391730,-0.00043365266,-0.0033054813,-0.0049540806,5001,0,-0.001825411,0.49468318,-9.851079,5001,0,0,1,1
201396729,-0.006431304,-0.0061567416,-0.0025131698,4999,0,-0.06977281,0.20554054,-9.759885,4999,0,0,1,1
201401729,-0.0062991465,-0.0011689344,0.00092168595,5000,0,-0.14050828,0.08643527,-9.916575,5000,0,0,1,1
201406729,-0.01210662,0.0010479537,0.00227537,5000,0,-0.2088022,0.25470468,-9.635709,5000,0,0,1,1
201411729,-0.009799704,0.0009617818,0.0009371509,5000,0,-0.13137244,0.48413825,-9.910915,5000,0,0,1,1
201416729,0.0020379694,0.006817742,0.002320564,5000,0,-0.09437282,0.33123603,-9.778051,5000,0,0,1,1
201421729,-0.0012026299,-0.0037184923,0.0030899043,5000,0,-0.086691886,0.311616,-9.891378,5000,0,0,1,1
201426729,-0.00070683466,0.0013846299,-0.0005377159,5000,0,-0.19617382,0.08836286,-9.706409,5000,0,0,1,1
201431729,-0.004069611,-0.003858575,0.0010330918,5000,0,0.13483427,0.48001018,-9.962206,5000,0,0,1,1
201436729,-0.00046064798,-0.004212812,-0.0011782148,5000,0,-0.31668994,0.5226822,-9.790713,5000,0,0,1,1
201441729,-0.0053645587,-0.0028889864,-0.00016768032,5000,0,0.110383,0.08696531,-9.833801,5000,0,0,1,1
201446729,-0.01024612,-0.0010255605,0.0043056556,5000,0,-0.22863643,0.16621117,-9.716303,5000,0,0,1,1
201451729,-0.011311383,0.000995567,0.0019537776,5000,0,-0.0031845903,0.7081367,-9.873193,5000,0,0,1,1
201456729,-0.004757965,0.001480215,0.0075971154,5000,0,-0.23528032,0.3181066,-9.790974,5000,0,0,1,1
201461729,-0.0003776392,-0.0007078795,0.0022415575,5000,0,-0.04546033,0.2167977,-9.772915,5000,0,0,1,1
201466729,-0.0028538879,0.00028342352,0.002392901,5000,0,-0.104206264,0.38317773,-9.94925,5000,0,0,1,1
201471728,-0.0029855072,-0.002563509,-0.0044836276,4999,0,0.05543078,0.38969857,-9.81851,4999,0,0,1,1
201476729,-0.0011988776,-0.008329054,-0.004333344,5001,0,-0.2357356,0.13404316,-9.773446,5001,0,0,1,1
201481729,-0.0024373122,-0.0012574915,-0.0010736525,5000,0,0.0647456,0.13867289,-9.880293,5000,0,0,1,1
201486729,-0.0074729,-0.005159926,-0.0020148559,5000,0,-0.09009248,0.31885433,-9.805715,5000,0,0,1,1
201491729,-0.014567953,0.0004543348,0.00214964,5000,0,-0.33616075,0.22781838,-9.688913,5000,0,0,1,1
201496729,-0.005922143,0.002979575,0.0045296256,5000,0,-0.043801807,0.54447216,-9.920125,5000,0,0,1,1
201501729,-0.002866677,0.00011982271,0.004989616,5000,0,-0.07366584,0.30234098,-9.7569,5000,0,0,1,1
201506729,-0.0049008094,0.0060632117,0.0017326565,5000,0,-0.4448514,0.37594256,-9.993585,5000,0,0,1,1
201511730,0.00115787,-0.0016045689,-0.00011805289,5001,0,0.5668515,0.3121571,-9.634894,5001,0,0,1,1
201516729,-0.004916548,-0.003461005,-0.0021219302,4999,0,-0.35416698,0.4208531,-9.884344,4999,0,0,1,1
201521729,0.00086515164,-0.0046225903,-0.0021863282,5000,0,-0.17777732,0.039215244,-9.885152,5000,0,0,1,1
201526729,-0.008045511,-0.000696159,0.0007520456,5000,0,0.045908853,0.33743984,-9.687864,5000,0,0,1,1
201531731,-0.007241627,-0.0012522794,0.0004063852,5002,0,-0.2524646,0.21388264,-9.770888,5002,0,0,1,1
201536731,-0.012702435,0.0005539097,0.0047662007,5000,0,-0.17944607,0.2858405,-9.951248,5000,0,0,1,1
201541729,-0.0035605931,0.003344964,0.003257153,4998,0,0.057587057,0.4669082,-9.71065,4998,0,0,1,1
201546729,-0.002097209,0.0034968245,0.001084409,5000,0,-0.20344949,0.4425544,-9.79458,5000,0,0,1,1
201551729,-0.0039863456,0.0018568118,-0.0003960112,5000,0,0.059155036,0.14160477,-9.882375,5000,0,0,1,1
201556730,-0.00033426099,-0.007172222,-0.0013475806,5001,0,-0.047208507,0.62176204,-9.8244505,5001,0,0,1,1
201561729,0.00042212848,-0.00384173,-0.0030199673,4999,0,-0.23485284,0.24122739,-9.739298,4999,0,0,1,1
201566731,-0.0030503953,-0.0040053977,-0.0029600102,5002,0,0.1742962,0.12978502,-9.931747,5002,0,0,1,1
201571732,-0.0054414514,-0.0026595432,0.0010262438,5001,0,-0.25851426,0.2242492,-9.719361,5001,0,0,1,1
201576729,-0.015150346,-0.00053500844,0.005162935,4997,0,0.0032784643,0.35718918,-9.757633,4997,0,0,1,1
201581729,-0.0070808562,0.004732761,0.0039891037,5000,0,-0.2672233,0.3152873,-9.721028,5000,0,0,1,1
201586730,-0.0044062855,0.001682813,0.0053109783,5001,0,-0.098289475,0.45897996,-10.043196,5001,0,0,1,1
201591728,-0.0046789646,0.002562345,0.0016158678,4998,0,0.048324957,0.41821134,-9.539971,4998,0,0,1,1
201596729,-0.00017513894,-0.0032538262,0.0035399792,5001,0,-0.25380605,0.10709849,-10.104522,5001,0,0,1,1
201601729,0.0018559787,-0.001069797,-0.0010904999,5000,0,0.14152937,0.7107712,-9.751407,5000,0,0,1,1
201606729,-0.004068155,-0.007887397,-0.0045321765,5000,0,-0.045721307,0.29042804,-9.996818,5000,0,0,1,1
201611729,-0.0017996347,0.00018331775,0.0006729677,5000,0,-0.22681376,0.018579394,-9.434007,5000,0,0,1,1
201616729,-0.012959585,0.0009098303,0.00011116501,5000,0,-0.04918634,0.31247047,-10.099422,5000,0,0,1,1
201621729,-0.011188249,-0.0015335128,0.0026388888,5000,0,-0.011517562,0.44822782,-9.667578,5000,0,0,1,1
201626730,-0.0070597776,3.5117613e-05,0.0006647678,5001,0,-0.34106192,0.36585084,-9.928644,5001,0,0,1,1
201631730,-0.0035904534,0.0064388514,0.0031803818,5000,0,-0.004640639,0.27155665,-9.695541,5000,0,0,1,1
201636729,0.000556197,0.00011723445,0.00329398,4999,0,0.040536042,0.38106233,-9.940234,4999,0,0,1,1
201641729,-0.004875476,-0.00807519,-0.002114502,5000,0,-0.19191228,0.40686393,-9.894158,5000,0,0,1,1
201646729,0.0003873473,-0.0038416004,0.0002911188,5000,0,0.09598099,0.1990673,-9.696783,5000,0,0,1,1
201651729,-0.0005847877,-0.0017643524,0.0003772727,5000,0,-0.15231094,0.43566138,-9.902604,5000,0,0,1,1
201656729,-0.005568005,-0.00658391,0.0026433538,5000,0,-0.07918915,-0.06370125,-9.770582,5000,0,0,1,1
201661729,-0.013880833,-0.0032944262,0.003513552,5000,0,-0.17314798,0.5558577,-9.76692,5000,0,0,1,1
201666729,-0.011549043,0.0040580146,0.001224542,5000,0,-0.30509058,0.40508142,-9.73265,5000,0,0,1,1
201671729,-0.007044864,-0.0006261259,0.004548151,5000,0,-0.099678874,0.36857095,-10.025114,5000,0,0,1,1
201676729,0.0007402664,0.003814707,0.0039568893,5000,0,-0.04769555,0.29144815,-9.718334,5000,0,0,1,1
201681729,-0.006433293,-0.0023605768,-0.0005233855,5000,0,0.19231531,0.39890003,-9.724284,5000,0,0,1,1
201686729,0.0012102928,-0.0069128377,-0.0028731294,5000,0,-0.3876005,0.19578607,-10.041227,5000,0,0,1,1
201691730,0.0033776192,-0.0012419368,-7.3388146e-05,5001,0,0.02911261,0.35551387,-9.698854,5001,0,0,1,1
201696729,-0.0055666626,-0.0016112655,-0.001762922,4999,0,-0.10970893,0.22974604,-9.77584,4999,0,0,1,1
201701729,-0.011415614,0.0010567264,-0.00044834573,5000,0,-0.18827459,0.3200075,-9.792111,5000,0,0,1,1
201706729,-0.008072102,-0.0013436049,0.0050476845,5000,0,-0.107485205,0.18495859,-9.911925,5000,0,0,1,1
201711729,-0.008352788,0.0046963245,0.0004148232,5000,0,-0.21987231,0.6457713,-9.523497,5000,0,0,1,1
201716729,-0.0077034025,0.007112337,0.0043722116,5000,0,0.08762647,0.12454428,-10.044603,5000,0,0,1,1
201721729,-0.0007154801,-0.0015631904,0.0003026116,5000,0,-0.14226155,0.45541915,-9.760602,5000,0,0,1,1
201726729,0.0008606729,-0.007791497,0.0009737325,5000,0,0.041315094,0.40265685,-9.908735,5000,0,0,1,1
201731728,0.00089479244,0.0008075629,-0.0007508047,4999,0,-0.14860463,0.27665293,-9.724961,4999,0,0,1,1
201736730,-0.003932764,-0.0076775206,-0.00014253712,5002,0,-0.04953462,0.19126293,-9.975868,5002,0,0,1,1
201741729,-0.004194768,-0.0037846137,0.0007014165,4999,0,-0.08877538,0.23411173,-9.569682,4999,0,0,1,1
201746729,-0.007956017,0.0005071734,0.0026550768,5000,0,0.14854303,0.11832288,-9.749492,5000,0,0,1,1
201751729,-0.012905573,3.8457423e-05,0.00326667,5000,0,-0.5789465,0.46499026,-9.9023695,5000,0,0,1,1
201756729,-0.0069779526,0.0027925104,0.003907073,5000,0,0.23934418,0.34074453,-9.947866,5000,0,0,1,1
201761729,-0.006847742,0.0007330085,0.0006213398,5000,0,-0.07489611,0.53063536,-9.582977,5000,0,0,1,1
201766729,0.0007380778,0.0006022026,0.0036201065,5000,0,-0.24160156,0.2191076,-10.048905,5000,0,0,1,1
201771729,0.003144676,-0.0056624203,-0.0031616364,5000,0,-0.008733645,0.646828,-9.768068,5000,0,0,1,1
201776729,-0.0030692015,-0.00450981,-0.0023995163,5000,0,0.021998182,0.19158673,-9.769768,5000,0,0,1,1
201781729,-0.0027206438,-0.0041135997,-0.00034397602,5000,0,-0.305465,0.090101376,-9.813551,5000,0,0,1,1
201786729,-0.008052507,0.0018725935,0.0009997457,5000,0,0.21255063,0.3870046,-9.872721,5000,0,0,1,1
201791729,-0.009398874,-0.004960893,0.0052651213,5000,0,-0.3992037,0.09412288,-9.663651,5000,0,0,1,1
201796729,-0.01122975,0.0045391237,0.0012663468,5000,0,-0.0542983,0.4793462,-9.948767,5000,0,0,1,1
201801729,-0.0069049196,0.0018578848,0.0031117627,5000,0,0.05246814,0.41394517,-9.722916,5000,0,0,1,1
201806729,-0.003153056,0.0035553677,-0.0011804204,5000,0,-0.0661698,0.48238602,-9.874873,5000,0,0,1,1
201811730,0.0024063261,-0.007209131,-0.00067913474,5001,0,0.04699508,0.16737017,-9.939413,5001,0,0,1,1
201816729,-0.0027922373,-0.0024458882,0.0012114593,4999,0,-0.1909748,0.6215597,-9.735953,4999,0,0,1,1
201821729,0.0024871705,-0.000915411,-0.0016366643,5000,0,-0.09027984,-0.08211778,-9.735533,5000,0,0,1,1
201826731,-0.009760701,-0.0027761832,0.0019473189,5002,0,0.022372672,0.38094583,-9.998051,5002,0,0,1,1
201831728,-0.0025178092,-0.0036251356,0.0015399489,4997,0,-0.2402623,0.21541741,-9.546854,4997,0,0,1,1
201836729,-0.015897732,0.002579302,0.0030278272,5001,0,-0.17880066,0.31073028,-9.914504,5001,0,0,1,1
201841729,-0.010902412,0.006945646,0.0019241823,5000,0,0.056130957,0.3375445,-9.821767,5000,0,0,1,1
201846729,5.630217e-05,0.00018979143,0.0035478473,5000,0,-0.13762644,0.40081358,-9.892503,5000,0,0,1,1
201851729,-0.003808966,-0.005305385,-0.00011793222,5000,0,0.040012218,0.5075146,-9.834924,5000,0,0,1,1
201856729,0.0030316575,-0.004447943,-0.00075872417,5000,0,-0.20455731,0.09548623,-9.871968,5000,0,0,1,1
201861729,0.002218276,-0.0008223569,-0.0004626902,5000,0,-0.046358146,0.25640488,-9.797427,5000,0,0,1,1
201866729,-0.004449482,-0.0083813425,0.00014660723,5000,0,-0.075754076,0.3775514,-9.823879,5000,0,0,1,1
201871728,-0.0067277094,-0.002826,0.003042466,4999,0,-0.12697747,0.23116913,-9.752227,4999,0,0,1,1
201876729,-0.008511256,0.002041302,0.00052839663,5001,0,-0.19990286,0.3011981,-9.730339,5001,0,0,1,1
201881729,-0.012599785,0.0026356762,0.004167784,5000,0,-0.14996237,0.24056616,-10.020473,5000,0,0,1,1
201886729,-0.006785338,0.0033172437,0.002881701,5000,0,0.123375304,0.32268128,-9.625801,5000,0,0,1,1
201891730,-0.001729806,-0.0003469318,0.00093909167,5001,0,-0.10837223,0.65995824,-9.915485,5001,0,0,1,1
201896729,0.0017120928,-0.001869022,0.00082742085,4999,0,-0.1140236,0.3181557,-9.6268015,4999,0,0,1,1
201901729,0.0018486613,-0.001610306,-0.0018475626,5000,0,0.010416016,0.03673876,-9.991337,5000,0,0,1,1
201906729,-0.0042391093,-0.0032824446,-0.0009095188,5000,0,-0.15385695,0.51226604,-9.561601,5000,0,0,1,1
201911730,-0.0034267923,0.0016092906,-0.0010275502,5001,0,0.037341837,0.37629497,-10.006824,5001,0,0,1,1
201916729,-0.006017683,-0.00406853,-0.0005329345,4999,0,-0.24515046,0.0526433,-9.754133,4999,0,0,1,1
201921729,-0.016541293,-0.00058089086,0.0026632005,5000,0,-0.020199671,0.25311285,-9.874172,5000,0,0,1,1
201926729,-0.008113956,0.010104133,0.0015233128,5000,0,-0.048321433,0.5416037,-9.560199,5000,0,0,1,1
201931729,-0.006145714,-0.0048731165,0.0020376465,5000,0,-0.09720957,0.307066,-10.220296,5000,0,0,1,1
201936730,0.005436953,-0.0013253435,0.0013400508,5001,0,-0.0032327177,0.46265855,-9.657297,5001,0,0,1,1
201941729,-0.0014937717,-0.0018328147,-0.000888459,4999,0,-0.07170512,0.32090092,-9.828646,4999,0,0,1,1
201946729,0.00022893025,0.001301321,8.5578344e-05,5000,0,0.01692238,0.29070163,-9.7946825,5000,0,0,1,1
201951729,-0.0027290955,-0.0048686727,-0.0006908338,5000,0,0.15555389,0.36783814,-9.997124,5000,0,0,1,1
201956729,-0.0022678382,-0.003925494,0.003520057,5000,0,-0.14407292,0.018690176,-9.65123,5000,0,0,1,1
201961729,-0.0142948385,-0.00016711796,0.0010001179,5000,0,-0.3901369,0.29098058,-9.783171,5000,0,0,1,1
201966729,-0.011110492,0.005837587,0.0020902008,5000,0,0.057268184,0.33359826,-9.986214,5000,0,0,1,1
201971730,-0.0064007184,-0.000396513,-0.00020515207,5001,0,-0.014410646,0.69321835,-9.605028,5001,0,0,1,1
201976729,-0.0064026024,-0.0006944852,-5.4226773e-05,4999,0,-0.27231055,0.33759007,-9.949055,4999,0,0,1,1
201981729,0.0048386445,0.00013553734,0.0022701449,5000,0,0.1840838,0.085898,-9.807912,5000,0,0,1,1
201986729,-0.0021923669,-0.0057146354,-0.0009746213,5000,0,-0.20983405,0.7108295,-9.9661875,5000,0,0,1,1
201991729,0.002031658,0.0010594717,-0.0015966103,5000,0,-0.068239465,0.021674858,-9.617918,5000,0,0,1,1
201996729,-0.0049297186,-0.0059903986,0.0008242871,5000,0,-0.11934282,0.3797353,-10.031405,5000,0,0,1,1
202001729,-0.0032402666,0.0016592512,0.0021891675,5000,0,-0.0881304,-0.047511347,-9.529608,5000,0,0,1,1
202006729,-0.013641736,-0.0005501174,0.0010174521,5000,0,-0.123980045,0.60866743,-10.067123,5000,0,0,1,1
202011729,-0.011088181,0.0058506923,0.0005948646,5000,0,-0.018478774,0.30047312,-9.604488,5000,0,0,1,1
202016729,-0.004212642,-0.004382899,0.002251186,5000,0,0.040240787,0.39698067,-9.957693,5000,0,0,1,1
202021729,0.0010920549,-0.0018320049,-0.0016627711,5000,0,-0.2534566,0.28338638,-9.737833,5000,0,0,1,1
202026729,0.0008789687,-0.0037174188,0.0014114906,5000,0,0.051937647,0.3767845,-9.85705,5000,0,0,1,1
202031745,0.00013398286,0.002217318,-0.0021396175,5016,0,-0.2734452,0.4703343,-9.79198,5016,0,0,1,1
202036729,-0.0036998596,-0.006174189,0.0003022796,4984,0,0.1489454,0.12320336,-9.9194975,4984,0,0,1,1
202041729,-0.0036172569,-0.0059643127,0.002940934,5000,0,-0.36469316,0.22322619,-9.586162,5000,0,0,1,1
202046729,-0.013156908,0.004487435,0.0003573871,5000,0,0.022216717,0.27054623,-9.7762,5000,0,0,1,1
202051729,-0.015618082,-0.00040395852,0.0026513843,5000,0,-0.10591394,0.31116286,-9.820507,5000,0,0,1,1
202056730,-0.005554464,-0.0013921319,7.63004e-05,5001,0,-0.13849643,0.32101333,-9.8521,5001,0,0,1,1
202061729,-0.0023079459,-0.0021565924,0.0039865817,4999,0,0.08591672,0.54844034,-9.828574,4999,0,0,1,1
202066729,0.0030513522,0.00052778475,-0.00044418738,5000,0,-0.12019896,0.18588671,-9.792152,5000,0,0,1,1
202071729,0.0012243934,-0.0040105693,0.0006071399,5000,0,-0.35071656,0.34355366,-9.9704485,5000,0,0,1,1
202076729,-0.003754667,0.0011336287,0.0015500538,5000,0,0.27415013,0.24154253,-9.684712,5000,0,0,1,1
202081733,-0.00026559737,-0.002107365,0.00096259627,5004,0,-0.272386,0.28589562,-9.763236,5004,0,0,1,1
202086729,-0.0077038403,0.0030116844,0.0007158869,4996,0,0.010730434,0.22661568,-9.840964,4996,0,0,1,1
202091729,-0.0109226955,-0.0014765684,-0.0015667158,5000,0,0.101547234,0.32925865,-9.764141,5000,0,0,1,1
202096729,-0.012595385,-0.00070471707,-0.00017418436,5000,0,-0.082009315,0.38308245,-9.681027,5000,0,0,1,1
202101729,-0.0058765616,0.0007899475,0.0014723138,5000,0,-0.2168328,0.32758558,-9.977404,5000,0,0,1,1
202106729,0.0046184924,-0.0020504077,-0.0011621685,5000,0,0.08575265,0.35266358,-9.931139,5000,0,0,1,1
202111730,-0.00032186325,-0.0037875324,0.0005063757,5001,0,-0.16962118,0.37240887,-9.71177,5001,0,0,1,1
202116729,-0.0033914149,0.0011614268,0.0010934222,4999,0,-0.103902295,0.16789865,-9.814691,4999,0,0,1,1
202121729,0.0014004731,-0.0007958449,0.004166424,5000,0,-0.008152425,0.36482763,-9.774564,5000,0,0,1,1
202126729,-0.005812114,-0.0064657885,0.002371713,5000,0,-0.13942276,0.23779522,-10.005632,5000,0,0,1,1
202131729,-0.009781921,-0.0015030704,-0.00094126107,5000,0,-0.08792937,0.15714836,-9.508458,5000,0,0,1,1
202136729,-0.01612965,0.0040874444,0.0032992233,5000,0,-0.17186745,0.57154095,-10.0081835,5000,0,0,1,1
202141729,-0.008232968,-0.0022030077,-0.0002718144,5000,0,0.06400448,0.38563326,-9.862908,5000,0,0,1,1
202146729,-0.0011077913,-0.00669232,0.00041875232,5000,0,-0.110171534,0.26796064,-9.836325,5000,0,0,1,1
202151729,0.001991361,0.003225568,0.0011475675,5000,0,-0.12170068,0.5208987,-9.650174,5000,0,0,1,1
202156730,-0.000361545,-0.0018949842,-0.00048993225,5001,0,-0.034336917,0.07192322,-9.952126,5001,0,0,1,1
202161729,-0.0015958343,-0.0043080794,0.0017389522,4999,0,-0.22756217,0.25166065,-9.857183,4999,0,0,1,1
202166730,0.0028749066,-0.0016421761,2.6094656e-05,5001,0,-0.07427204,0.49412972,-9.710972,5001,0,0,1,1
202171729,-0.013983573,0.00077410054,0.00021258461,4999,0,0.06929998,0.28678328,-9.887951,4999,0,0,1,1
202176729,-0.008883374,0.0014471589,-0.00074930827,5000,0,-0.39825937,0.07850441,-9.722441,5000,0,0,1,1
202181729,-0.013267649,-0.001576204,0.0015517575,5000,0,0.19011392,0.51095814,-9.894996,5000,0,0,1,1
202186729,-0.0026783934,0.0036683523,-0.0033226777,5000,0,-0.11363212,0.6676869,-9.643369,5000,0,0,1,1
202191730,-0.0006037634,-0.0065926956,0.0031830715,5001,0,-0.21396382,-0.11183193,-10.162201,5001,0,0,1,1
202196729,0.0020796633,-0.00015375765,0.0022701304,4999,0,-0.15435004,0.5358996,-9.584968,4999,0,0,1,1
202201729,0.00093488814,0.0010228481,0.0026418674,5000,0,-0.10569543,0.24862918,-9.881103,5000,0,0,1,1
202206729,-0.0051318416,0.0010839013,0.0012660468,5000,0,-0.041677143,0.37116766,-9.856926,5000,0,0,1,1
202211728,-0.003759168,-0.0069099423,0.0013531366,4999,0,-0.04822461,0.21251425,-9.829039,4999,0,0,1,1
202216729,-0.008539604,0.0016650549,0.0039101695,5001,0,-0.115198046,0.06279664,-9.627782,5001,0,0,1,1
202221729,-0.013510469,-0.0020484645,-0.0045887,5000,0,-0.032390803,0.40806592,-9.81945,5000,0,0,1,1
202226729,-0.010085683,-0.0034019048,-0.0004580702,5000,0,-0.18649375,0.5429897,-9.995435,5000,0,0,1,1
202231729,0.0057571977,-0.0017985634,0.00010259549,5000,0,0.08240031,0.2006902,-9.447471,5000,0,0,1,1
202236729,-0.0060170842,-0.0026355414,-0.00053867325,5000,0,-0.35160953,0.46124002,-10.203646,5000,0,0,1,1
202241729,0.005958328,0.0029215638,0.0035858203,5000,0,-0.027775941,0.12222617,-9.588408,5000,0,0,1,1
202246729,-0.0063246996,-0.0054020192,0.00032341687,5000,0,0.072145514,0.50677943,-9.989849,5000,0,0,1,1
202251729,-0.005969191,-0.00024885207,0.0016888698,5000,0,-0.19839932,0.22341911,-9.526854,5000,0,0,1,1
202256730,-0.0072623715,-0.0019788644,0.0008259967,5001,0,-0.0765775,0.18307984,-10.1993475,5001,0,0,1,1
202261729,-0.009597424,0.0022915876,-0.00018106512,4999,0,-0.14040463,0.40381184,-9.3431835,4999,0,0,1,1
202266729,-0.01188227,-0.0024872362,-0.001484613,5000,0,-0.058174755,0.3413053,-10.230725,5000,0,0,1,1
202271730,0.0003600316,0.002905442,-0.00019641616,5001,0,-0.09130326,0.27201328,-9.554794,5001,0,0,1,1
202276729,-0.0033213124,-0.0047096084,0.0005880418,4999,0,-0.09309369,0.2844683,-10.01197,4999,0,0,1,1
202281729,0.002504529,0.0063144923,0.0048424783,5000,0,-0.12930067,0.30510437,-9.644256,5000,0,0,1,1
202286729,-0.0043354444,-0.0050855125,0.00054813095,5000,0,0.02480557,0.31451988,-9.969356,5000,0,0,1,1
202291729,-0.0013935193,0.0008170052,0.0049738414,5000,0,-0.35025343,0.22517736,-9.688733,5000,0,0,1,1
202296728,-0.010065336,0.0016325474,-0.0020721229,4999,0,0.2023244,0.4627167,-9.804943,4999,0,0,1,1
202301729,-0.0067046364,-0.0029030405,0.00082158233,5001,0,-0.2314513,0.07396049,-9.935469,5001,0,0,1,1
202306729,-0.010726942,-0.0024052574,-0.0023808044,5000,0,0.06914989,0.6019753,-9.645755,5000,0,0,1,1
202311729,-0.004979329,0.0025209233,-1.5135069e-05,5000,0,-0.08560994,0.13092439,-9.925385,5000,0,0,1,1
202316729,-0.0031315747,-0.0041060518,0.0022930126,5000,0,-0.33527926,0.61382806,-9.85647,5000,0,0,1,1
202321729,0.0027496929,-0.0015460006,0.0005283375,5000,0,-0.092647105,0.49158219,-10.089208,5000,0,0,1,1
202326729,-0.0005328245,0.0004191161,0.0028836164,5000,0,-0.01079917,0.15032594,-9.309753,5000,0,0,1,1
202331729,-0.0027147175,9.5097785e-05,0.0024923682,5000,0,-0.40414035,0.34287837,-10.210182,5000,0,0,1,1
202336730,-0.0040091444,-0.0003846459,0.0025027343,5001,0,0.3079456,0.24916735,-9.753175,5001,0,0,1,1
202341729,-0.008283231,-0.0071566817,-0.00016661482,4999,0,-0.2759481,0.3875862,-9.761102,4999,0,0,1,1
202346729,-0.011095906,0.003058552,-0.00075500034,5000,0,-0.084951684,-0.057441827,-9.648123,5000,0,0,1,1
202351729,-0.0073213056,-0.0017206327,0.0016637315,5000,0,0.13041992,0.5884601,-10.084918,5000,0,0,1,1
202356729,-0.0054091215,-0.0046127397,-0.00048136048,5000,0,-0.34368128,0.36931476,-9.709484,5000,0,0,1,1
202361729,0.0010960433,-0.00087819545,-3.3097735e-05,5000,0,-0.08010769,0.5140679,-9.890772,5000,0,0,1,1
202366729,0.0030162623,0.00051456515,0.0038653256,5000,0,-0.1437035,0.0030263206,-9.747353,5000,0,0,1,1
202371729,-0.0019379184,-0.0009971927,0.0013177905,5000,0,-0.25074857,0.5846037,-9.961967,5000,0,0,1,1
202376730,-0.006142433,-0.00091219164,-0.000722943,5001,0,-0.045389447,0.12187425,-9.827354,5001,0,0,1,1
